Order ID,Order Date,Ship Date,Ship Mode,Profit,Quantity,Sales
CA-2014-115119,2016-10-26,2016-10-30,Standard Class,-78.48,8,142.98
CA-2014-115154,2016-01-09,2016-01-12,First Class,80.37,2,892.98
CA-2014-115175,2016-08-07,2016-08-12,Standard Class,114.94,5,244.55
CA-2014-115322,2016-05-11,2016-05-16,Second Class,12.74,3,43.92
CA-2014-115364,2016-06-26,2016-07-02,Standard Class,1.68,12,83.76
CA-2014-115427,2016-12-30,2017-01-03,Standard Class,10.99,4,34.62
CA-2014-115448,2016-11-11,2016-11-14,First Class,14.45,5,88.92
CA-2014-115546,2016-05-14,2016-05-18,Standard Class,140.86,5,562.55
CA-2014-115602,2016-12-18,2016-12-24,Standard Class,669.78,30,"2,888.52"
CA-2014-115651,2016-07-09,2016-07-12,First Class,-143.18,14,67.30
CA-2014-115777,2016-08-19,2016-08-24,Standard Class,9.33,3,19.44
CA-2014-115805,2016-07-31,2016-07-31,Same Day,4.14,1,36.79
CA-2014-115882,2016-09-14,2016-09-17,First Class,117.51,7,"1,017.14"
CA-2014-115931,2016-12-22,2016-12-26,Standard Class,26.91,15,126.98
CA-2014-115994,2016-01-29,2016-02-01,Second Class,39.23,6,277.71
CA-2014-116113,2016-10-02,2016-10-06,Second Class,3.45,2,10.16
CA-2014-116127,2016-06-25,2016-06-27,Second Class,-5.01,1,400.78
CA-2014-116204,2016-02-12,2016-02-15,Second Class,7.73,7,21.34
CA-2014-116225,2016-11-05,2016-11-09,Standard Class,171.93,5,390.75
CA-2014-116288,2016-03-12,2016-03-17,Standard Class,9.72,3,242.94
CA-2014-116358,2016-11-02,2016-11-06,Standard Class,18.29,9,46.02
CA-2014-116498,2016-05-30,2016-06-03,Standard Class,10.18,6,35.10
CA-2014-116519,2016-10-13,2016-10-15,First Class,253.37,5,904.90
CA-2014-116645,2016-11-30,2016-12-04,Standard Class,45.22,6,155.94
CA-2014-116680,2016-09-04,2016-09-06,Second Class,96.73,14,"1,491.62"
CA-2014-116715,2016-12-02,2016-12-05,First Class,208.81,13,678.10
CA-2014-116855,2016-12-17,2016-12-21,Standard Class,80.78,5,504.90
CA-2014-116939,2016-09-25,2016-09-29,Standard Class,47.94,5,177.55
CA-2014-116946,2016-12-19,2016-12-23,Standard Class,-197.23,14,193.63
CA-2014-116953,2016-04-24,2016-04-25,First Class,34.50,10,552.00
CA-2014-116988,2016-06-27,2016-06-29,Second Class,294.36,11,"1,433.19"
CA-2014-117009,2016-09-22,2016-09-28,Standard Class,6.15,2,21.96
CA-2014-117023,2016-08-07,2016-08-12,Standard Class,31.69,12,116.48
CA-2014-117044,2016-09-11,2016-09-13,Second Class,9.71,10,31.07
CA-2014-117079,2016-10-23,2016-10-27,Standard Class,107.99,3,863.88
CA-2014-117114,2016-10-31,2016-11-05,Standard Class,41.38,7,518.68
CA-2014-117128,2016-12-05,2016-12-08,Second Class,15.14,9,32.67
CA-2014-117156,2016-03-21,2016-03-23,Second Class,2.88,3,8.86
CA-2014-117198,2016-08-31,2016-09-05,Standard Class,217.77,2,659.90
CA-2014-117212,2016-02-27,2016-02-29,Second Class,299.11,23,"2,110.72"
CA-2014-117240,2016-07-23,2016-07-28,Standard Class,4.27,3,13.13
CA-2014-117261,2016-09-04,2016-09-10,Standard Class,0.54,4,54.32
CA-2014-117324,2016-12-08,2016-12-13,Standard Class,419.33,16,"1,816.36"
CA-2014-117394,2016-09-04,2016-09-10,Standard Class,-1.43,4,19.04
CA-2014-117401,2016-05-18,2016-05-22,Second Class,220.95,19,865.00
CA-2014-117422,2016-10-21,2016-10-25,Standard Class,12.56,7,171.85
CA-2014-117436,2016-06-08,2016-06-14,Standard Class,5.08,2,10.36
CA-2014-117443,2016-12-23,2016-12-25,Second Class,41.61,8,189.71
CA-2014-117457,2016-12-08,2016-12-12,Standard Class,431.82,46,"3,955.51"
CA-2014-117485,2016-09-23,2016-09-29,Standard Class,102.19,4,291.96
CA-2014-117513,2016-03-03,2016-03-08,Standard Class,-14.99,7,399.67
CA-2014-117632,2016-05-12,2016-05-18,Standard Class,2.63,12,551.04
CA-2014-117646,2016-08-21,2016-08-25,Standard Class,29.94,7,266.52
CA-2014-117653,2016-10-19,2016-10-23,Standard Class,-67.54,1,91.28
CA-2014-117667,2016-12-04,2016-12-09,Standard Class,-20.38,24,588.01
CA-2014-117695,2016-08-05,2016-08-08,First Class,6.33,2,13.76
CA-2014-117702,2016-11-28,2016-12-04,Standard Class,281.05,11,"1,071.74"
CA-2014-117807,2016-10-01,2016-10-07,Standard Class,50.33,1,104.85
CA-2014-117821,2016-06-12,2016-06-16,Standard Class,19.18,2,63.92
CA-2014-117863,2016-05-18,2016-05-23,Standard Class,7.29,3,17.61
CA-2014-117870,2016-01-28,2016-01-31,Second Class,-34.24,9,193.97
CA-2014-117926,2016-12-08,2016-12-12,Second Class,20.84,1,69.48
CA-2014-117933,2016-12-24,2016-12-29,Standard Class,9.70,3,35.91
CA-2014-117947,2016-08-18,2016-08-23,Second Class,90.72,17,283.77
CA-2014-118003,2016-12-04,2016-12-10,Standard Class,65.29,7,498.15
CA-2014-118017,2016-12-03,2016-12-06,Second Class,50.29,38,306.36
CA-2014-118122,2016-11-17,2016-11-24,Standard Class,4.52,2,13.90
CA-2014-118136,2016-09-16,2016-09-17,First Class,5.61,3,14.80
CA-2014-118199,2016-05-09,2016-05-11,First Class,226.07,15,805.99
CA-2014-118213,2016-11-05,2016-11-07,First Class,115.51,14,240.15
CA-2014-118346,2016-07-23,2016-07-24,First Class,143.98,5,399.95
CA-2014-118360,2016-04-01,2016-04-07,Standard Class,19.32,9,42.93
CA-2014-118367,2016-10-28,2016-11-02,Second Class,23.99,2,47.98
CA-2014-118402,2016-09-29,2016-10-04,Standard Class,-54.88,5,243.92
CA-2014-118437,2016-06-17,2016-06-21,Second Class,50.64,4,169.28
CA-2014-118521,2016-02-17,2016-02-21,Standard Class,18.21,2,37.94
CA-2014-118542,2016-12-01,2016-12-05,Standard Class,25.44,9,55.49
CA-2014-118577,2016-10-06,2016-10-11,Standard Class,72.09,4,150.18
CA-2014-118640,2016-07-20,2016-07-26,Standard Class,3.00,3,78.50
CA-2014-118668,2016-01-03,2016-01-05,Second Class,5.81,1,16.59
CA-2014-118724,2016-07-21,2016-07-25,Second Class,123.65,11,"1,629.71"
CA-2014-118731,2016-11-20,2016-11-22,Second Class,43.93,10,126.66
CA-2014-118773,2016-02-10,2016-02-15,Standard Class,-436.26,10,397.74
CA-2014-118857,2016-04-15,2016-04-18,First Class,70.72,5,196.45
CA-2014-118864,2016-06-15,2016-06-19,Second Class,7.50,1,119.96
CA-2014-118885,2016-12-29,2017-01-02,Standard Class,-21.60,7,695.94
CA-2014-118892,2016-08-17,2016-08-22,Second Class,-630.88,9,"4,416.17"
CA-2014-119004,2016-11-23,2016-11-28,Standard Class,20.77,10,105.41
CA-2014-119011,2016-08-20,2016-08-25,Standard Class,79.39,12,351.66
CA-2014-119193,2016-12-22,2016-12-24,First Class,93.18,8,631.60
CA-2014-119284,2016-06-15,2016-06-20,Standard Class,286.36,31,"2,942.78"
CA-2014-119305,2016-11-30,2016-12-04,Standard Class,43.45,5,173.80
CA-2014-119389,2016-04-17,2016-04-19,First Class,5.28,3,60.31
CA-2014-119424,2016-06-12,2016-06-14,Second Class,18.33,6,91.42
CA-2014-119452,2016-03-21,2016-03-27,Standard Class,523.71,6,"1,805.88"
CA-2014-119494,2016-11-09,2016-11-13,Standard Class,52.34,3,523.39
CA-2014-119564,2016-12-15,2016-12-20,Standard Class,9.79,3,22.77
CA-2014-119578,2016-12-22,2016-12-27,Second Class,85.58,7,916.14
CA-2014-119655,2016-04-20,2016-04-24,Standard Class,88.77,11,183.42
CA-2014-119669,2016-01-25,2016-01-31,Standard Class,0.11,3,5.67
CA-2014-119746,2016-11-23,2016-11-27,Standard Class,16.81,8,240.37
CA-2014-119809,2016-08-18,2016-08-25,Standard Class,"1,255.24",19,"3,859.49"
CA-2014-119914,2016-05-04,2016-05-09,Second Class,72.95,2,243.16
CA-2014-120019,2016-02-17,2016-02-22,Standard Class,88.48,4,594.50
CA-2014-120061,2016-11-02,2016-11-07,Second Class,-35.51,2,155.37
CA-2014-120138,2016-05-25,2016-05-25,Same Day,228.18,17,806.05
CA-2014-120222,2016-04-25,2016-05-02,Standard Class,36.27,6,92.39
CA-2014-120327,2016-11-11,2016-11-16,Standard Class,21.58,4,45.92
CA-2014-120376,2016-12-22,2016-12-25,First Class,577.13,15,"2,283.43"
CA-2014-120404,2016-11-20,2016-11-24,Second Class,181.51,7,623.93
CA-2014-120614,2016-05-30,2016-06-04,Standard Class,18.01,4,37.52
CA-2014-120705,2016-09-05,2016-09-11,Standard Class,-29.44,2,147.18
CA-2014-120719,2016-03-23,2016-03-26,First Class,11.30,5,34.76
CA-2014-120761,2016-09-04,2016-09-08,Standard Class,39.54,4,91.96
CA-2014-120894,2016-04-28,2016-05-02,Standard Class,5.27,3,28.08
CA-2014-120936,2016-12-17,2016-12-21,Standard Class,128.78,5,495.30
CA-2014-120999,2016-09-10,2016-09-15,Standard Class,16.56,4,147.17
CA-2014-121027,2016-08-18,2016-08-22,Standard Class,595.74,11,"2,340.06"
CA-2014-121048,2016-07-14,2016-07-18,Standard Class,155.00,22,988.20
CA-2014-121083,2016-07-09,2016-07-15,Standard Class,262.19,17,847.46
CA-2014-121125,2016-05-30,2016-06-03,Standard Class,14.21,4,205.74
CA-2014-121160,2016-11-04,2016-11-04,Same Day,-34.46,15,65.84
CA-2014-121195,2016-12-24,2016-12-27,First Class,19.82,2,264.32
CA-2014-121216,2016-12-23,2016-12-25,Second Class,-64.35,16,57.98
CA-2014-121258,2016-02-27,2016-03-03,Standard Class,48.35,8,380.14
CA-2014-121293,2016-07-25,2016-07-28,Second Class,-46.12,17,477.09
CA-2014-121300,2016-09-29,2016-09-29,Same Day,-123.27,15,693.13
CA-2014-121314,2016-09-23,2016-09-26,First Class,88.07,3,251.64
CA-2014-121398,2016-12-25,2016-12-29,Standard Class,54.53,5,424.17
CA-2014-121412,2016-09-23,2016-09-27,Standard Class,3.67,3,29.33
CA-2014-121419,2016-04-02,2016-04-04,First Class,199.61,6,771.80
CA-2014-121468,2016-11-19,2016-11-20,First Class,2.40,4,31.97
CA-2014-121489,2016-08-21,2016-08-25,Second Class,84.84,14,994.46
CA-2014-121503,2016-07-03,2016-07-06,Second Class,142.20,10,871.03
CA-2014-121538,2016-11-28,2016-12-01,First Class,31.07,2,88.77
CA-2014-121559,2016-06-01,2016-06-03,Second Class,"1,372.37",20,"4,472.32"
CA-2014-121580,2016-05-29,2016-06-04,Standard Class,147.52,7,522.79
CA-2014-121615,2016-11-03,2016-11-09,Standard Class,24.87,10,75.90
CA-2014-121643,2016-05-18,2016-05-20,First Class,38.78,2,344.70
CA-2014-121678,2016-11-16,2016-11-20,Second Class,-1.40,1,1.82
CA-2014-121706,2016-02-27,2016-03-02,Standard Class,99.90,7,356.79
CA-2014-121741,2016-12-26,2016-12-26,Same Day,37.53,2,750.68
CA-2014-121790,2016-01-31,2016-02-07,Standard Class,209.15,11,"2,113.57"
CA-2014-121804,2016-03-03,2016-03-08,Standard Class,19.66,5,72.80
CA-2014-121818,2016-11-20,2016-11-21,First Class,4.49,10,52.70
CA-2014-121839,2016-09-24,2016-09-28,Standard Class,-253.43,3,"1,169.69"
CA-2014-121853,2016-09-23,2016-09-29,Standard Class,180.27,13,878.82
CA-2014-121888,2016-09-15,2016-09-17,Second Class,338.06,13,"1,081.69"
CA-2014-121909,2016-07-31,2016-08-05,Standard Class,17.82,3,54.82
CA-2014-122007,2016-03-18,2016-03-20,Second Class,26.35,7,90.86
CA-2014-122028,2016-08-18,2016-08-25,Standard Class,-7.91,3,10.78
CA-2014-122035,2016-07-20,2016-07-25,Standard Class,329.93,22,"1,107.68"
CA-2014-122056,2016-06-13,2016-06-17,Standard Class,50.92,7,181.86
CA-2014-122077,2016-05-19,2016-05-25,Standard Class,13.89,5,109.21
CA-2014-122105,2016-06-24,2016-06-28,Standard Class,25.90,8,95.92
CA-2014-122112,2016-09-25,2016-09-29,Standard Class,8.86,4,24.45
CA-2014-122154,2016-04-09,2016-04-11,First Class,79.63,7,284.19
CA-2014-122175,2016-05-12,2016-05-14,Second Class,57.76,14,153.41
CA-2014-122196,2016-09-22,2016-09-24,First Class,113.67,2,391.98
CA-2014-122280,2016-09-10,2016-09-10,Same Day,9.00,2,18.76
CA-2014-122308,2016-03-24,2016-03-28,Standard Class,60.39,2,271.76
CA-2014-122364,2016-09-24,2016-09-29,Standard Class,252.38,6,"1,365.48"
CA-2014-122490,2016-11-13,2016-11-18,Standard Class,354.90,23,"3,321.28"
CA-2014-122504,2016-11-07,2016-11-12,Second Class,80.43,10,821.51
CA-2014-122539,2016-12-01,2016-12-05,Standard Class,-28.92,13,422.91
CA-2014-122595,2016-12-14,2016-12-20,Standard Class,46.93,7,282.69
CA-2014-122644,2016-11-12,2016-11-17,Standard Class,6.54,4,29.39
CA-2014-122693,2016-02-20,2016-02-22,Second Class,361.30,7,"1,245.86"
CA-2014-122700,2016-11-26,2016-11-30,Standard Class,-40.47,8,220.75
CA-2014-122707,2016-04-16,2016-04-18,First Class,11.10,6,503.22
CA-2014-122735,2016-04-12,2016-04-15,Second Class,31.35,9,69.66
CA-2014-122763,2016-03-20,2016-03-20,Same Day,121.91,9,330.77
CA-2014-122770,2016-12-13,2016-12-18,Standard Class,83.53,19,261.52
CA-2014-122798,2016-12-28,2017-01-01,Standard Class,36.22,6,122.53
CA-2014-122945,2016-11-16,2016-11-22,Standard Class,5.19,3,17.31
CA-2014-122987,2016-08-16,2016-08-16,Same Day,-12.03,7,80.56
CA-2014-122994,2016-02-07,2016-02-10,First Class,79.19,3,359.97
CA-2014-123001,2016-09-02,2016-09-08,Standard Class,52.33,12,284.98
CA-2014-123022,2016-09-03,2016-09-08,Standard Class,114.39,8,367.53
CA-2014-123029,2016-09-30,2016-10-02,Second Class,47.99,2,159.98
CA-2014-123036,2016-09-10,2016-09-17,Standard Class,-47.51,6,296.95
CA-2014-123043,2016-08-24,2016-08-29,Standard Class,9.02,5,28.42
CA-2014-123071,2016-12-03,2016-12-06,First Class,3.63,2,10.37
CA-2014-123085,2016-03-03,2016-03-08,Standard Class,423.73,11,"1,219.79"
CA-2014-123134,2016-05-02,2016-05-07,Standard Class,12.99,3,129.93
CA-2014-123239,2016-07-27,2016-07-31,Second Class,-2.28,3,91.03
CA-2014-123246,2016-10-17,2016-10-19,Second Class,2.77,4,10.64
CA-2014-123351,2016-09-21,2016-09-25,Standard Class,24.14,1,80.48
CA-2014-123372,2016-11-28,2016-12-02,Standard Class,530.95,13,"2,059.85"
CA-2014-123491,2016-10-30,2016-11-05,Standard Class,557.33,30,"1,993.77"
CA-2014-123624,2016-11-13,2016-11-17,Second Class,29.03,5,82.95
CA-2014-123638,2016-06-27,2016-07-04,Standard Class,31.94,3,191.65
CA-2014-123659,2016-02-11,2016-02-14,First Class,11.33,4,23.12
CA-2014-123687,2016-05-26,2016-05-29,First Class,63.30,5,234.20
CA-2014-123701,2016-11-24,2016-11-27,First Class,9.99,4,27.76
CA-2014-123778,2016-09-23,2016-09-30,Standard Class,57.33,8,186.78
CA-2014-123967,2016-11-01,2016-11-03,Second Class,247.76,14,"2,690.74"
CA-2014-123981,2016-10-02,2016-10-08,Standard Class,17.16,1,65.99
CA-2014-124086,2016-02-11,2016-02-15,Standard Class,16.80,2,203.98
CA-2014-124114,2016-03-02,2016-03-02,Same Day,-0.95,1,0.56
CA-2014-124191,2016-06-12,2016-06-14,Second Class,-6.86,3,8.86
CA-2014-124205,2016-09-15,2016-09-19,Standard Class,265.53,17,"1,038.26"
CA-2014-124261,2016-11-14,2016-11-19,Standard Class,9.93,8,34.24
CA-2014-124296,2016-12-24,2016-12-28,Standard Class,300.53,7,712.85
CA-2014-124401,2016-09-07,2016-09-12,Standard Class,82.84,10,317.62
CA-2014-124436,2016-03-19,2016-03-22,Second Class,35.79,15,770.21
CA-2014-124576,2016-08-01,2016-08-04,Second Class,18.53,2,54.90
CA-2014-124597,2016-04-30,2016-05-05,Standard Class,10.41,8,32.09
CA-2014-124674,2016-11-17,2016-11-23,Standard Class,-14.46,2,327.73
CA-2014-124716,2016-03-27,2016-03-31,Standard Class,80.24,7,168.58
CA-2014-124744,2016-06-21,2016-06-25,Standard Class,262.88,15,536.48
CA-2014-124765,2016-11-25,2016-11-30,Standard Class,-81.44,5,723.92
CA-2014-124828,2016-07-03,2016-07-04,First Class,1.55,3,9.55
CA-2014-124898,2016-09-11,2016-09-15,Standard Class,84.94,7,184.66
CA-2014-124940,2016-02-22,2016-02-27,Standard Class,-2.99,1,47.90
CA-2014-125101,2016-03-06,2016-03-10,Second Class,16.95,2,67.78
CA-2014-125115,2016-04-10,2016-04-10,Same Day,23.97,5,106.10
CA-2014-125199,2016-10-19,2016-10-25,Standard Class,-40.11,15,456.51
CA-2014-125269,2016-04-24,2016-04-30,Standard Class,-36.45,6,83.21
CA-2014-125290,2016-11-06,2016-11-10,Second Class,15.75,6,40.28
CA-2014-125367,2016-07-23,2016-07-30,Standard Class,4.35,3,13.92
CA-2014-125381,2016-04-25,2016-04-27,Second Class,22.67,3,107.97
CA-2014-125388,2016-10-19,2016-10-23,Standard Class,23.21,7,89.26
CA-2014-125451,2016-10-23,2016-10-24,First Class,-54.12,22,"1,169.98"
CA-2014-125472,2016-05-30,2016-05-31,First Class,38.79,6,253.86
CA-2014-125640,2016-07-25,2016-07-29,Standard Class,1.07,1,3.30
CA-2014-125745,2016-06-30,2016-07-04,Standard Class,5.37,2,19.52
CA-2014-125752,2016-07-31,2016-08-04,Standard Class,8.28,2,41.42
CA-2014-125878,2016-02-26,2016-03-02,Standard Class,-3.04,3,1.79
CA-2014-125913,2016-01-17,2016-01-17,Same Day,-6.89,11,427.59
CA-2014-125990,2016-10-19,2016-10-23,Standard Class,13.87,3,39.62
CA-2014-126046,2016-11-03,2016-11-07,Standard Class,5.70,3,12.39
CA-2014-126067,2016-08-28,2016-09-03,Standard Class,295.58,16,"1,278.16"
CA-2014-126074,2016-10-02,2016-10-06,Standard Class,107.69,22,275.65
CA-2014-126123,2016-10-14,2016-10-18,Standard Class,-66.01,10,40.85
CA-2014-126144,2016-07-31,2016-08-05,Standard Class,-57.12,4,285.58
CA-2014-126221,2016-12-30,2017-01-05,Standard Class,56.51,2,209.30
CA-2014-126242,2016-11-19,2016-11-24,Standard Class,83.36,10,323.71
CA-2014-126354,2016-02-04,2016-02-09,Standard Class,37.77,5,119.18
CA-2014-126382,2016-06-03,2016-06-07,Standard Class,9.67,7,35.17
CA-2014-126396,2016-09-08,2016-09-12,Second Class,20.24,6,85.20
CA-2014-126438,2016-09-10,2016-09-13,First Class,3.72,2,14.88
CA-2014-126536,2016-10-12,2016-10-14,First Class,37.35,6,102.83
CA-2014-126550,2016-03-29,2016-04-02,Second Class,21.16,5,81.40
CA-2014-126634,2016-03-30,2016-04-01,Second Class,39.56,5,94.20
CA-2014-126662,2016-07-17,2016-07-21,Standard Class,90.00,2,479.98
CA-2014-126676,2016-09-29,2016-10-01,First Class,3.91,3,7.98
CA-2014-126718,2016-04-29,2016-05-04,Standard Class,2.41,1,4.91
CA-2014-126774,2016-04-15,2016-04-17,First Class,2.00,1,4.89
CA-2014-126788,2016-06-05,2016-06-06,First Class,52.92,3,470.38
CA-2014-126865,2016-12-05,2016-12-07,Second Class,41.82,3,92.94
CA-2014-126914,2016-06-15,2016-06-19,Standard Class,48.49,5,776.08
CA-2014-126928,2016-09-17,2016-09-23,Standard Class,235.13,7,514.05
CA-2014-126956,2016-08-21,2016-08-28,Standard Class,35.09,13,87.52
CA-2014-127026,2016-01-22,2016-01-28,Standard Class,362.31,18,"1,239.83"
CA-2014-127096,2016-09-15,2016-09-17,Second Class,11.28,1,300.90
CA-2014-127117,2016-04-14,2016-04-19,Standard Class,20.10,5,74.45
CA-2014-127180,2016-10-22,2016-10-24,First Class,"4,597.17",18,"13,716.46"
CA-2014-127264,2016-04-03,2016-04-05,First Class,2.21,3,7.06
CA-2014-127285,2016-10-30,2016-11-06,Standard Class,32.95,5,102.66
CA-2014-127306,2016-01-15,2016-01-19,Standard Class,19.93,19,175.09
CA-2014-127313,2016-12-01,2016-12-04,First Class,16.18,8,116.51
CA-2014-127397,2016-02-25,2016-02-29,Standard Class,253.19,10,"1,443.72"
CA-2014-127432,2016-01-23,2016-01-28,Standard Class,"1,455.55",13,"4,189.38"
CA-2014-127460,2016-07-10,2016-07-14,Standard Class,26.12,6,298.46
CA-2014-127474,2016-02-04,2016-02-08,Second Class,146.29,9,512.37
CA-2014-127516,2016-12-28,2017-01-03,Standard Class,-12.96,1,64.78
CA-2014-127621,2016-03-03,2016-03-07,Standard Class,9.74,8,26.88
CA-2014-127656,2016-07-11,2016-07-17,Standard Class,11.82,4,30.32
CA-2014-127705,2016-06-02,2016-06-06,Standard Class,1.76,3,30.41
CA-2014-127712,2016-08-31,2016-09-05,Standard Class,0.70,2,6.21
CA-2014-127726,2016-09-11,2016-09-13,Second Class,57.55,8,209.88
CA-2014-127782,2016-11-02,2016-11-06,Standard Class,-181.36,11,891.50
CA-2014-127803,2016-05-19,2016-05-23,Standard Class,12.82,4,26.16
CA-2014-127922,2016-10-27,2016-11-03,Standard Class,8.18,4,24.29
CA-2014-127929,2016-12-23,2016-12-27,Standard Class,38.21,3,181.95
CA-2014-128041,2016-09-01,2016-09-01,Same Day,149.19,8,598.16
CA-2014-128076,2016-02-03,2016-02-08,Standard Class,61.69,6,481.52
CA-2014-128160,2016-12-19,2016-12-24,Second Class,11.46,2,36.67
CA-2014-128265,2016-11-17,2016-11-22,Second Class,349.34,3,"1,247.64"
CA-2014-128300,2016-11-24,2016-11-26,Second Class,196.91,10,406.94
CA-2014-128328,2016-08-05,2016-08-09,Standard Class,156.54,17,338.86
CA-2014-128335,2016-09-29,2016-10-05,Standard Class,35.20,8,74.89
CA-2014-128363,2016-08-13,2016-08-18,Standard Class,"-1,145.19",28,"2,382.93"
CA-2014-128370,2016-09-10,2016-09-10,Same Day,29.42,5,369.54
CA-2014-128426,2016-10-07,2016-10-11,Standard Class,-6.36,5,4.24
CA-2014-128475,2016-08-26,2016-09-01,Standard Class,15.12,2,71.98
CA-2014-128629,2016-07-10,2016-07-14,Second Class,7.91,3,18.84
CA-2014-128699,2016-12-03,2016-12-05,Second Class,7.20,1,47.99
CA-2014-128734,2016-12-24,2016-12-31,Standard Class,107.22,7,850.92
CA-2014-128755,2016-05-04,2016-05-08,Standard Class,189.93,11,629.86
CA-2014-128769,2016-09-07,2016-09-12,Standard Class,7.14,2,81.57
CA-2014-128783,2016-09-07,2016-09-07,Same Day,84.43,9,248.82
CA-2014-128853,2016-04-21,2016-04-23,First Class,227.21,9,908.82
CA-2014-128944,2016-06-19,2016-06-21,Second Class,-34.63,18,921.23
CA-2014-128965,2016-04-17,2016-04-22,Standard Class,59.49,32,562.70
CA-2014-129000,2016-11-25,2016-11-27,Second Class,0.00,3,501.81
CA-2014-129021,2016-08-23,2016-08-26,Second Class,358.55,28,"4,590.34"
CA-2014-129028,2016-04-01,2016-04-03,First Class,21.75,3,127.95
CA-2014-129294,2016-03-16,2016-03-21,Standard Class,165.28,16,540.93
CA-2014-129357,2016-05-14,2016-05-19,Standard Class,208.82,14,504.59
CA-2014-129378,2016-10-01,2016-10-02,First Class,91.35,20,413.78
CA-2014-129462,2016-06-16,2016-06-21,Second Class,210.16,8,740.59
CA-2014-129490,2016-09-26,2016-09-30,Standard Class,-57.63,4,419.14
CA-2014-129567,2016-03-17,2016-03-21,Second Class,5.89,2,17.46
CA-2014-129581,2016-12-11,2016-12-18,Standard Class,3.87,3,128.85
CA-2014-129707,2016-04-25,2016-04-29,Standard Class,0.67,4,8.90
CA-2014-129805,2016-12-28,2017-01-02,Standard Class,3.03,2,7.40
CA-2014-129833,2016-12-09,2016-12-15,Standard Class,20.48,10,43.85
CA-2014-129910,2016-03-30,2016-04-03,Standard Class,16.73,1,59.76
CA-2014-130036,2016-08-27,2016-08-27,Same Day,213.94,17,"1,132.56"
CA-2014-130043,2016-09-15,2016-09-19,Standard Class,11.55,8,31.87
